occurrence_key,original_id,occurrence_kind,source_sha256,source_record_ids,source_paths,conversation_id,source_heading,locator,occurrence_ordinal,context_sha256,context,collision_group,disposition,current_targets,candidate_targets,mapping_confidence,dispatchable,notes
12c689ef4d84c0879b753fd8148431cf966014357087aa17e12163bd9d580897,ODA4-0106,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:175:col:14,1,6f8db39c3cbdb90c1832721f2d021a9df56abb01063ce6e6f0dc7c4e61b23bea,"""id"": ""ODA4-0106"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
926ff1118bcdd8defcc105a31bb077293f459be3c4c273693484a88b57baf0a9,ODA4-0106,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:322:col:38,2,646709be1af386b3ad8eeca1786537e7211b8fd1bfb073def3d056ccc36670b5,"""dependencies"": [""ODA4-0105"", ""ODA4-0106"", ""ODA4-0110""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
cca2b332d63b6c9f7c9c69023e328f2904447e7d50578c39959d52b4d44c6de6,ODA4-0106,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:351:col:77,5,4f588fab5bb3cfd4e3daa5a53edea17eecec0deba5143003c617c23fd0f9fd20,"""dependencies"": [""ODA4-0101"", ""ODA4-0102"", ""ODA4-0104"", ""ODA4-0105"", ""ODA4-0106"", ""ODA4-0108""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
d3570302fbb0efe0820086591570bc0a222dbed7268c1ce5ebf0656769c0b5c6,ODA4-0106,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:1045:col:25,1,f45c8c9d319e8f97b82a8581393a54b2bfa354a7947cb8d1c6f145d9135e0291,"""dependencies"": [""ODA4-0106"", ""ODA4-1001""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
033cf6bed01bff93c658c53aa1a6e093e3aef3232d2fccd1891ad0ebb4c3ed87,ODA4-0107,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:189:col:14,1,27831df95f13cba72e640e18b133d0831f8b6909f34d91a0cfa1b9148207090e,"""id"": ""ODA4-0107"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
f9aec909634be0dd48905adad0a0084fa2df0247235622f06e0b98c35a2eb57d,ODA4-0107,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:308:col:25,1,4b6815fa9ce637afaab6d3e3df27c0d2b9401a2d27c92e2b31e6d5240003b934,"""dependencies"": [""ODA4-0107"", ""ODA4-0111"", ""ODA4-0112"", ""ODA4-0113"", ""ODA4-0114"", ""ODA4-0115"", ""ODA4-0117"", ""ODA4-0118""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
e2a846feec2314f5fbc67a116f6c4efcf5a1cac9cbde1692ea7f699c9befd751,ODA4-0107,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:1088:col:77,5,a36076537398f872becea0d0910d33b9f31a776d091377ece69fe73692949580,"""dependencies"": [""ODA4-0305"", ""ODA4-0907"", ""ODA4-1004"", ""ODA4-0806"", ""ODA4-0107"", ""ODA4-0116""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
cb821c3603cd4d33d560f533f7786e41a7de7d3f640a4fd5b0105d3351c32aaf,ODA4-0108,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:203:col:14,1,d94c24e7eacf2a3aeca2f836d557acbbdd0551c3d08687d3d083c575b91be814,"""id"": ""ODA4-0108"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
61003a455fd80a8b030f0753ee108c52a443d4f9791d4f6059a40f7fadf9ca6f,ODA4-0108,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:238:col:25,1,8ad21e39d171e78553a7c5983e4a73ee7a423423031911a0115e1290ac9d524f,"""dependencies"": [""ODA4-0108"", ""ODA4-0110""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
589e160123e2ea0f990180ddf9ea47eb46f54669a3873a763e6267c341aa9d5e,ODA4-0108,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:351:col:90,6,4f588fab5bb3cfd4e3daa5a53edea17eecec0deba5143003c617c23fd0f9fd20,"""dependencies"": [""ODA4-0101"", ""ODA4-0102"", ""ODA4-0104"", ""ODA4-0105"", ""ODA4-0106"", ""ODA4-0108""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
4b6bc44a6a8e70bba3b0bddbc17ce5bd9e8f2c86976cfb40e414eeb12a2d359f,ODA4-0108,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:1017:col:38,2,b078bc42c04c682576f54fd924d031e80901af70b34aeade793d539388c9b780,"""dependencies"": [""ODA4-0202"", ""ODA4-0108"", ""ODA4-0117""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
39e341050120e3ac1cc4ece1c2acff651a3a8533d8a3d571e0c6f147bc57b2fe,ODA4-0110,TASK_REFERENCE,02b22aa5708e8da41334b89149007e25352e13fa3529181fd77553b671b63458,HIST-0063|HIST-0071,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/01_MASTER_HERMES_TASKPACK.md|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/01_MASTER_HERMES_TASKPACK.md,null,0. 总执行指令,line:29:col:15,1,b28486068ddfca4a9ae81c5d7d5c4d54ddf5542b1723cda58cfb97b82b841abb,→ V4.1 云端事实纠偏（ODA4-0110…0118）,COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
9622e498c7ce4b02a79603ae17bddb65968ec9826bd210bbd5f861b727e03171,ODA4-0110,TASK_REFERENCE,02b22aa5708e8da41334b89149007e25352e13fa3529181fd77553b671b63458,HIST-0063|HIST-0071,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/01_MASTER_HERMES_TASKPACK.md|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/01_MASTER_HERMES_TASKPACK.md,null,3. V4.1 必须关闭的事实漂移,line:115:col:14,1,c432b6b24dcf61f7cf5a5cf3f647f49a4cdaaab137a71b6bee7607276c688b71,HERMES 必须执行 `ODA4-0110…0118`，逐项关闭或以可复验证据标记 `BLOCKED`。不得用文档声明直接把 Gate 0 改回 PASS。,COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
597f3b0c83ed8be40a5b2c844e5ef724a929696fd93ed2237110175145091c2b,ODA4-0110,TASK_REFERENCE,02b22aa5708e8da41334b89149007e25352e13fa3529181fd77553b671b63458,HIST-0063|HIST-0071,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/01_MASTER_HERMES_TASKPACK.md|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/01_MASTER_HERMES_TASKPACK.md,null,12. V4.1 执行阶段与关键路径,line:412:col:3,1,bac1494f7facbeb5ca8016d21657f65573a05a794d98b238654e4de411ce1fcd,→ ODA4-0110…0118（有限纠偏波）,COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
3bb75c897dfee070f0113e278bed9755f008d7cfe23d559857a2bef65a8fe085,ODA4-0110,TASK_REFERENCE,02b22aa5708e8da41334b89149007e25352e13fa3529181fd77553b671b63458,HIST-0063|HIST-0071,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/01_MASTER_HERMES_TASKPACK.md|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/01_MASTER_HERMES_TASKPACK.md,null,15. HERMES 启动提示词,line:489:col:98,1,21d2636099c20cc335d93705890c33eafc0fa638826abc617108a7f4951a11f4,当前云端观察基线 d053a9b7feb966a0dedcd63ebf51356787661da8 已发生历史重写。刷新 branch/HEAD/tree/remote/status 后，执行 ODA4-0110…0118，修复 13 项事实漂移和虚假门禁。纠偏完成后立即进入 Phase 04/05，不得继续用治理、文档、CI 或 MiniGame 工作替代职业设计能力。,COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
a69b38b99a4e20a945ff6e03d80626cda4c4d979050e0ce5bb02c14504d6c0c2,ODA4-0110,TASK_REFERENCE,250461120bb551dec5fafe938770f7354a3f2c967707b3aa729f9e4ff8bad112,HIST-0066|HIST-0074,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/RUN_FIRST.ps1|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/RUN_FIRST.ps1,null,,line:27:col:45,2,26deee79f2010c45f243070ddc960533c24356feba62ecd3c07438546e0bccc3,"Write-Host ""Start at ODA4-0001, execute the ODA4-0110..0118 correction wave, then move directly to Phase 04/05.""",COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
267cd15b4c6327894dc456d2972f5c216f8071f47c80864509c145686f30c591,ODA4-0110,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:14:col:32,1,06c9a969bd85aa96cefde9dc22c58aa025ec18de54fc1c093f17c3f982c4b5d9,"""v4_1_correction_tasks"": [""ODA4-0110"", ""ODA4-0111"", ""ODA4-0112"", ""ODA4-0113"", ""ODA4-0114"", ""ODA4-0115"", ""ODA4-0116"", ""ODA4-0117"", ""ODA4-0118""],",COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
45544af1e5f5d05f44af585a4211a265844316702361a39e41337468564f0a0d,ODA4-0110,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:218:col:14,1,7024a083343af59944dae09a8126d2e7bd939623f69482a8648cd8f279630e51,"""id"": ""ODA4-0110"",",COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
505963644f7f3e0ed83eedb6ad85e694a6757acefb8ed1f9dab20fde77c9eec2,ODA4-0110,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:238:col:38,2,8ad21e39d171e78553a7c5983e4a73ee7a423423031911a0115e1290ac9d524f,"""dependencies"": [""ODA4-0108"", ""ODA4-0110""],",COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
3491bf42e7b045521e99733fbcda53bc06dd839e48f1efead91268306ca9d87f,ODA4-0110,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:252:col:38,2,3c284b783b517ac41ace26141d8a5b109b18e05ae47343e53e545431726fb58f,"""dependencies"": [""ODA4-0101"", ""ODA4-0110""],",COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
38fb082d527ff7b897f8a0d9283eb52e58f5bbc7e5a25ed14191e021506d0d7b,ODA4-0110,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:266:col:38,2,d48ef742bf0d202c08e4c5cbc51d25a91e7a897a36dcd053398227f886f33523,"""dependencies"": [""ODA4-0104"", ""ODA4-0110""],",COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
0531f68b66291de403944a25dbbf1e0ffac2124c1528e0df1adccfa739cb3e15,ODA4-0110,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:280:col:38,2,51ee30541200dbfed623bad68575eb4ef151ffa536b7ed6ed2e4e676bd731d85,"""dependencies"": [""ODA4-0102"", ""ODA4-0110""],",COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
a41c46382ea37db663ee03771f67391ac90b4846cbc98d012b92b7f95b07cb72,ODA4-0110,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:294:col:38,2,5a218c595c61a8591d5d2dfaa0dc2a1dda03d9788bc4b2002dfb93ef163c1f97,"""dependencies"": [""ODA4-0004"", ""ODA4-0110""],",COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
9a41beecab2c055e161d1e840bfbc35040fb883c06e882dc65775c5c2a38f614,ODA4-0110,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:322:col:51,3,646709be1af386b3ad8eeca1786537e7211b8fd1bfb073def3d056ccc36670b5,"""dependencies"": [""ODA4-0105"", ""ODA4-0106"", ""ODA4-0110""],",COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
b7925ef790554572dce6c500050f9ec931680fec9c3c4259ea4e9e08216578e8,ODA4-0110,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:336:col:25,1,e67d7186eabbea153e6d3becf24bf0ecc01deec603945ee09df24bfff20e34fe,"""dependencies"": [""ODA4-0110""],",COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
0636da79944bf75817a4b6980c6a6e23c069d4ec63bda3686bbc07b768b241b3,ODA4-0110,TASK_REFERENCE,c04be4740eb6c485dade7ad2b446794622e33ae7e6b923d6276527c89b1f8340,HIST-0062|HIST-0070,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/00_START_HERE.md|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/00_START_HERE.md,null,本包是什么,line:21:col:10,1,3ced22159870228524c287c198b89b4a80e8b492da294aeaf59876875b8d89da,- 必须先完成 `ODA4-0110…0118` 云端事实纠偏，随后立即进入 Phase 04/05；,COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
b6690a5e6b65b5fa1c7335af94618566a97b4b118aa61d84cce09a4a942b2b86,ODA4-0110,TASK_REFERENCE,df78b7fe3b109f6d0fdc646147f5c37c476689acca53a816c3a58a959069c0cf,HIST-0017|HIST-0051,cross_project_sources/DESIGN-LAB完整项目对话与时间线汇报.md|historical_sources/DESIGN-LAB完整项目对话与时间线汇报.md,6a759b80-81ec-83ea-9265-95fc73232d05,2026-08-07T16:46:58.235404+08:00｜DESIGN-LAB > assistant,line:24701:col:11,1,32ada07ea5abc03c372aa7faf4d32c5da238630aaedaf48e14512a43102fd69b,- 新增纠偏任务：`ODA4-0110…0118`,COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
6f01091c485d033662d54b15bc58259facc82e61ff478bd9f239b2b44877937d,ODA4-0110,TASK_REFERENCE,df78b7fe3b109f6d0fdc646147f5c37c476689acca53a816c3a58a959069c0cf,HIST-0017|HIST-0051,cross_project_sources/DESIGN-LAB完整项目对话与时间线汇报.md|historical_sources/DESIGN-LAB完整项目对话与时间线汇报.md,6a759b80-81ec-83ea-9265-95fc73232d05,2026-08-07T16:46:58.235404+08:00｜DESIGN-LAB > 完整原始会话记录,line:77799:col:612,1,16762a1de066a9dcdccea5ad3279ee2cd1a2e62759607cfed0f81c1da5a66f59,7e/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/02_CLOUD_DRIFT_AUDIT_20260808.md) 任务包状态： - 版本：`4.1.0-authoritative` - 云端观察基线：`d053a9b7feb966a0dedcd63ebf51356787661da8` - 阶段：12 - 任务卡：81 - 新增纠偏任务：`ODA4-0110…0118` - 文件哈希校验：7/7 - 依赖循环：0 - 校验错误：0 - ZIP SHA-256：`513711fac14a19c14293e436f3e45e846db717273d66da2553c551cb6aaa0304` - Library：同一文件身份已升级到版本 `1` V4.1 已强制规定： 1. 先修复13项云端事实漂移和虚假门禁。 2. 随后立即进入 Phase 04 专业设计公共内核。 3. UI/UX 五个黄金案例作为第一纵向交付。 4. 再完成平面、品牌、电商。 5. MiniGame 实施功,COLLISION-c92ac4a611dc,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
